case_id,transaction_amount,customer_account_age_days,previous_chargebacks,previous_refunds,customer_order_count,dispute_reason,payment_verified,authentication_verified,delivery_confirmed,otp_verified,tracking_available,shipping_address_match,billing_address_match,device_consistent,transaction_authenticated,customer_identity_verified,evidence_count,evidence_completeness,evidence_consistency,response_time_hours,merchant_response_quality_score,defense_success
CASE216767,24.12,1391,0,2,26,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,92.3,96.5,10.2,67.3,1
CASE216768,16.16,1481,0,1,16,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,1,1,0,8,78.3,100.0,72.2,83.5,0
CASE216769,45.13,313,0,2,2,PRODUCT_NOT_AS_DESCRIBED,0,1,1,1,1,1,1,0,1,1,8,88.5,73.3,54.7,48.1,0
CASE216770,112.7,3588,0,1,59,FRAUDULENT_TRANSACTION,1,0,1,0,1,0,1,1,1,1,7,62.2,70.9,38.1,46.1,0
CASE216771,17.95,1335,0,1,37,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,0,0,1,1,6,52.9,26.3,51.5,59.9,0
CASE216772,49.11,725,0,2,11,DUPLICATE_TRANSACTION,0,1,1,0,1,1,1,1,0,1,7,63.7,79.2,47.8,84.3,1
CASE216773,14.63,490,0,4,8,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,0,1,1,0,8,87.5,62.6,32.5,55.3,1
CASE216774,23.23,2164,0,1,42,DUPLICATE_TRANSACTION,1,0,1,1,1,1,1,1,1,1,9,91.6,99.3,17.6,65.6,1
CASE216775,64.72,535,1,3,10,FRAUDULENT_TRANSACTION,1,1,0,0,1,1,1,0,0,0,5,56.2,58.2,49.2,58.1,0
CASE216776,53.49,187,0,1,2,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,1,1,1,1,1,1,8,78.6,98.3,53.3,73.8,0
CASE216777,57.35,182,0,1,1,TRANSACTION_NOT_RECOGNIZED,0,1,1,0,1,0,1,1,1,1,7,79.2,63.4,24.8,64.9,0
CASE216778,13.46,205,0,2,4,PRODUCT_NOT_RECEIVED,1,0,0,1,1,1,1,0,1,1,7,70.4,90.4,20.1,70.7,1
CASE216779,15.21,651,0,3,9,PRODUCT_NOT_RECEIVED,1,0,1,1,1,1,1,1,1,1,9,84.5,100.0,13.6,74.5,1
CASE216780,19.39,549,0,2,12,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,0,1,0,8,92.5,80.1,18.6,62.6,0
CASE216781,173.8,1227,0,0,30,FRAUDULENT_TRANSACTION,0,1,0,1,0,1,0,1,0,0,4,43.7,60.8,30.4,68.0,1
CASE216782,98.94,247,1,5,2,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,1,1,1,1,9,85.6,100.0,27.3,63.2,0
CASE216783,38.75,371,1,0,9,PRODUCT_NOT_RECEIVED,1,1,1,1,0,0,0,0,1,0,5,44.5,19.9,48.9,44.2,0
CASE216784,15.05,1157,0,0,18,PRODUCT_NOT_RECEIVED,1,0,1,0,1,1,1,1,0,0,6,51.8,69.9,26.7,80.9,0
CASE216785,34.49,662,1,1,8,PRODUCT_NOT_AS_DESCRIBED,0,1,1,1,1,1,1,1,1,1,9,97.3,95.8,72.8,75.2,1
CASE216786,64.2,1360,1,2,25,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,1,1,1,1,9,84.4,100.0,45.6,81.6,1
CASE216787,57.96,342,0,0,3,PRODUCT_NOT_AS_DESCRIBED,0,0,0,0,0,0,1,1,0,0,2,21.5,59.1,263.0,56.4,0
CASE216788,82.46,213,0,1,6,PRODUCT_NOT_AS_DESCRIBED,0,1,1,0,1,1,1,0,1,1,7,70.4,64.2,57.3,60.5,0
CASE216789,39.34,828,0,0,17,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,1,0,1,1,1,8,90.8,86.5,35.3,85.6,1
CASE216790,103.11,356,0,1,8,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,0,9,89.8,100.0,47.7,81.4,1
CASE216791,58.77,339,1,0,3,TRANSACTION_NOT_RECOGNIZED,1,1,0,1,1,1,1,0,0,1,7,78.1,49.6,34.1,63.8,1
CASE216792,31.33,124,0,3,1,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,0,1,1,9,85.1,76.6,37.4,75.3,1
CASE216793,64.07,225,1,1,3,REFUND_NOT_RECEIVED,0,1,1,0,0,1,1,0,1,0,5,53.1,73.4,32.3,72.7,1
CASE216794,63.36,269,1,2,4,FRAUDULENT_TRANSACTION,1,0,1,1,0,1,1,1,1,0,7,71.0,88.5,47.9,72.1,0
CASE216795,50.11,649,1,2,9,REFUND_NOT_RECEIVED,1,0,0,0,1,1,0,0,0,1,4,47.5,7.5,64.2,72.4,1
CASE216796,30.18,933,0,2,25,FRAUDULENT_TRANSACTION,1,1,0,0,1,1,1,1,1,1,8,86.1,77.1,9.1,68.7,0
CASE216797,61.15,175,2,0,1,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,1,1,0,9,83.7,100.0,38.7,50.5,1
CASE216798,58.31,1961,0,1,42,FRAUDULENT_TRANSACTION,1,0,0,1,1,1,0,0,1,1,6,52.9,37.0,57.1,51.6,1
CASE216799,14.33,830,0,0,19,TRANSACTION_NOT_RECOGNIZED,0,1,1,1,1,1,1,1,1,1,9,94.2,94.6,46.5,57.3,1
CASE216800,22.23,1857,2,2,33,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,1,1,1,9,100.0,96.6,33.8,63.6,0
CASE216801,41.67,763,0,1,10,PRODUCT_NOT_RECEIVED,1,1,0,1,1,1,1,1,1,1,9,95.1,97.2,32.3,74.2,1
CASE216802,126.83,1408,2,2,27,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,1,1,0,0,0,1,6,69.5,12.1,48.7,62.6,0
CASE216803,74.96,856,2,2,20,FRAUDULENT_TRANSACTION,1,0,1,0,0,1,1,1,1,0,6,64.0,94.0,18.2,78.0,0
CASE216804,29.75,1310,0,2,12,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,1,0,0,1,6,68.8,34.5,111.8,83.7,0
CASE216805,19.72,455,1,1,11,PRODUCT_NOT_RECEIVED,1,1,1,1,1,0,1,0,1,0,7,65.2,51.1,29.2,65.2,0
CASE216806,79.4,46,2,3,1,REFUND_NOT_RECEIVED,0,0,0,0,1,1,1,1,0,1,5,42.7,88.8,56.0,38.2,0
CASE216807,26.6,315,0,1,6,DUPLICATE_TRANSACTION,1,1,1,1,0,1,1,1,1,0,8,80.8,100.0,9.5,83.9,1
CASE216808,152.29,955,1,0,20,TRANSACTION_NOT_RECOGNIZED,1,1,0,1,1,1,1,1,1,1,9,96.0,96.3,61.0,62.8,0
CASE216809,65.83,781,0,0,18,FRAUDULENT_TRANSACTION,0,1,0,1,1,1,1,1,1,1,8,85.3,100.0,51.5,88.3,1
CASE216810,52.71,336,0,1,7,REFUND_NOT_RECEIVED,0,1,1,0,1,1,1,0,1,1,7,65.8,79.5,37.2,61.7,1
CASE216811,81.15,84,2,0,2,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,0,0,1,1,8,74.1,67.9,38.0,68.1,1
CASE216812,38.21,528,0,1,13,DUPLICATE_TRANSACTION,1,1,1,1,1,1,1,1,1,0,9,85.9,100.0,19.5,78.3,1
CASE216813,79.1,1142,0,2,16,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,0,1,1,1,8,79.1,80.4,20.8,95.6,1
CASE216814,45.83,1204,1,1,19,FRAUDULENT_TRANSACTION,0,1,1,0,1,1,1,1,1,1,8,89.4,91.7,77.3,95.2,1
CASE216815,173.93,289,2,1,6,TRANSACTION_NOT_RECOGNIZED,1,1,0,1,1,1,0,0,1,1,7,77.3,35.3,46.4,67.3,0
CASE216816,40.59,664,0,1,10,PRODUCT_NOT_RECEIVED,1,0,1,1,1,1,1,1,1,0,8,74.8,100.0,91.8,49.3,1
CASE216817,36.98,704,0,1,17,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,61.4,55.4,1
CASE216818,69.52,998,2,3,17,REFUND_NOT_RECEIVED,0,1,0,0,1,0,1,0,1,1,5,47.1,53.5,31.5,79.4,0
CASE216819,13.91,894,1,3,16,TRANSACTION_NOT_RECOGNIZED,1,0,1,1,1,1,0,1,1,0,7,71.5,74.4,48.0,49.6,0
CASE216820,71.66,1231,1,0,18,PRODUCT_NOT_RECEIVED,1,1,0,1,0,0,0,1,1,0,5,59.0,33.5,30.8,60.0,1
CASE216821,55.5,169,0,2,4,FRAUDULENT_TRANSACTION,1,0,0,1,0,1,1,1,0,1,6,55.2,75.1,91.1,75.6,1
CASE216822,110.17,1473,1,0,24,PRODUCT_NOT_AS_DESCRIBED,0,0,0,1,1,1,1,0,1,0,5,52.1,72.4,34.0,42.2,0
CASE216823,33.4,1411,1,0,26,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,0,1,0,0,7,63.2,57.7,69.8,69.6,1
CASE216824,91.98,158,2,2,2,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,0,1,1,0,1,7,67.1,52.1,55.7,65.4,0
CASE216825,30.61,538,2,1,13,FRAUDULENT_TRANSACTION,0,0,1,0,1,1,1,1,1,1,7,75.8,100.0,65.1,68.8,0
CASE216826,66.8,165,1,1,3,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,0,0,1,1,7,64.9,45.7,47.7,79.9,1
CASE216827,13.45,770,0,1,13,REFUND_NOT_RECEIVED,1,0,1,1,1,1,1,1,1,0,8,86.9,100.0,40.9,70.6,1
CASE216828,121.32,544,4,1,10,PRODUCT_NOT_RECEIVED,1,1,0,1,1,1,1,0,0,0,6,55.1,65.5,68.6,65.9,0
CASE216829,36.8,1138,0,0,20,FRAUDULENT_TRANSACTION,1,0,1,1,1,0,1,1,1,1,8,74.4,74.1,65.5,64.2,0
CASE216830,58.76,837,0,0,12,REFUND_NOT_RECEIVED,1,0,1,1,1,1,0,1,1,1,8,81.0,71.4,57.8,90.6,0
CASE216831,24.94,185,0,1,6,FRAUDULENT_TRANSACTION,0,0,0,0,1,0,0,0,0,1,2,28.8,3.9,29.5,51.4,0
CASE216832,66.53,604,2,1,10,FRAUDULENT_TRANSACTION,0,0,1,1,0,1,1,0,1,1,6,76.0,90.4,32.0,68.2,1
CASE216833,109.72,282,0,2,5,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,0,0,1,7,69.4,35.6,67.7,91.1,0
CASE216834,11.12,592,0,1,14,PRODUCT_NOT_RECEIVED,0,0,0,0,1,0,1,1,1,1,5,40.2,72.8,53.2,55.7,0
CASE216835,75.09,574,2,2,18,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,1,1,1,9,84.8,96.6,44.1,68.0,0
CASE216836,101.67,946,3,3,27,PRODUCT_NOT_RECEIVED,1,1,1,0,0,1,1,1,1,0,7,71.9,98.3,63.1,63.0,0
CASE216837,115.47,357,0,0,7,PRODUCT_NOT_RECEIVED,0,0,0,1,0,1,1,0,0,0,3,27.7,60.7,43.9,53.1,0
CASE216838,61.09,1325,1,2,22,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,1,1,0,1,8,70.1,76.1,94.1,68.1,1
CASE216839,24.38,665,3,2,10,DUPLICATE_TRANSACTION,1,0,1,1,1,0,1,0,1,1,7,65.0,36.3,66.7,64.1,0
CASE216840,155.98,1529,1,1,27,PRODUCT_NOT_RECEIVED,1,0,0,1,1,1,1,1,0,0,6,56.3,65.3,45.3,84.6,1
CASE216841,65.92,373,0,3,6,TRANSACTION_NOT_RECOGNIZED,0,1,1,1,1,1,0,1,0,0,6,63.6,45.9,59.8,70.7,1
CASE216842,31.9,914,0,1,13,PRODUCT_NOT_AS_DESCRIBED,0,1,1,1,1,0,0,1,1,1,7,66.7,56.9,23.9,76.8,0
CASE216843,39.98,879,0,1,14,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,1,1,1,1,8,68.5,78.1,37.4,71.8,0
CASE216844,34.8,1869,0,0,37,TRANSACTION_NOT_RECOGNIZED,1,0,1,1,1,0,1,1,0,1,7,64.6,51.0,58.7,80.5,1
CASE216845,33.12,1657,0,2,25,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,0,1,1,0,8,80.8,69.5,22.4,69.6,1
CASE216846,35.11,907,2,2,12,REFUND_NOT_RECEIVED,0,0,1,1,0,1,0,0,1,0,4,38.4,45.1,21.5,73.7,0
CASE216847,141.29,638,1,2,14,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,1,1,0,1,0,1,7,66.2,55.4,19.9,70.5,0
CASE216848,37.66,2206,2,0,30,PRODUCT_NOT_RECEIVED,1,0,0,1,0,0,1,1,1,0,5,61.3,54.6,81.8,74.2,0
CASE216849,62.11,320,1,1,8,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,1,1,10,100.0,82.3,26.5,74.7,1
CASE216850,53.46,729,0,0,15,TRANSACTION_NOT_RECOGNIZED,0,1,1,1,0,1,1,1,1,1,8,79.8,100.0,15.8,53.2,0
CASE216851,43.92,264,0,2,14,TRANSACTION_NOT_RECOGNIZED,1,1,0,0,1,1,1,0,0,1,6,60.8,43.0,125.7,72.7,0
CASE216852,24.69,149,2,0,1,FRAUDULENT_TRANSACTION,0,1,1,1,0,0,0,1,1,1,6,61.2,41.0,48.4,54.8,0
CASE216853,49.53,1309,0,2,18,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,0,1,0,1,8,84.8,71.0,35.5,57.6,1
CASE216854,21.59,3116,1,2,55,PRODUCT_NOT_RECEIVED,1,1,1,1,0,1,1,1,1,1,9,91.8,100.0,53.1,83.5,1
CASE216855,145.51,531,2,1,15,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,0,1,1,1,0,8,80.0,71.7,22.8,43.4,1
CASE216856,52.44,163,0,2,3,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,1,1,1,1,1,1,8,77.9,100.0,24.9,50.1,0
CASE216857,56.77,1338,2,0,24,REFUND_NOT_RECEIVED,1,0,1,1,1,0,1,1,1,0,7,65.6,76.9,43.9,59.3,1
CASE216858,83.78,259,1,1,9,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,1,0,0,0,6,60.5,33.9,67.5,47.1,0
CASE216859,77.77,128,1,2,3,REFUND_NOT_RECEIVED,1,0,1,1,1,1,1,0,1,1,8,87.4,60.6,14.4,63.1,1
CASE216860,76.34,127,3,3,3,PRODUCT_NOT_RECEIVED,1,1,0,1,0,1,1,1,1,1,8,87.2,100.0,10.4,58.2,1
CASE216861,89.53,339,2,0,7,FRAUDULENT_TRANSACTION,1,1,0,1,1,1,1,0,1,0,7,73.3,76.8,26.4,88.9,1
CASE216862,20.56,1274,0,1,19,TRANSACTION_NOT_RECOGNIZED,0,1,1,0,1,0,0,1,1,0,5,49.1,69.7,60.8,51.7,0
CASE216863,40.26,1177,1,2,16,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,0,1,1,8,84.7,65.7,19.3,88.3,0
CASE216864,30.03,131,1,1,2,TRANSACTION_NOT_RECOGNIZED,1,0,1,1,0,1,0,0,1,1,6,58.0,42.4,54.2,55.5,1
CASE216865,33.81,701,2,3,16,PRODUCT_NOT_RECEIVED,1,0,1,1,1,1,1,1,0,1,8,76.1,64.5,43.8,74.7,1
CASE216866,41.67,634,0,0,19,DUPLICATE_TRANSACTION,1,1,1,1,1,0,1,1,0,1,8,89.4,45.8,74.6,75.4,0
CASE216867,19.05,159,1,2,4,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,1,0,9,91.9,100.0,38.9,93.6,1
CASE216868,36.98,1664,0,0,29,DUPLICATE_TRANSACTION,1,1,1,1,1,1,1,1,1,0,9,81.4,92.1,17.6,65.8,1
CASE216869,68.39,500,1,0,11,PRODUCT_NOT_AS_DESCRIBED,1,1,0,0,0,1,1,0,1,0,5,55.3,77.4,41.9,53.2,1
CASE216870,99.14,451,0,0,8,PRODUCT_NOT_RECEIVED,1,1,1,1,0,0,0,1,0,1,6,54.6,29.1,16.4,75.5,0
CASE216871,28.2,901,0,0,16,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,1,0,1,0,7,71.8,73.0,52.1,89.0,1
CASE216872,17.94,1001,0,1,24,FRAUDULENT_TRANSACTION,0,1,1,1,1,1,1,1,1,0,8,73.9,89.5,33.7,50.8,0
CASE216873,52.11,1256,1,0,13,PRODUCT_NOT_RECEIVED,0,1,1,1,0,1,0,1,0,0,5,51.9,57.3,54.4,80.6,1
CASE216874,23.13,661,2,1,15,FRAUDULENT_TRANSACTION,1,1,1,0,1,0,0,1,0,1,6,74.8,11.8,39.2,69.1,0
CASE216875,62.53,1503,0,0,30,TRANSACTION_NOT_RECOGNIZED,1,0,1,1,0,1,1,1,1,0,7,63.2,87.0,27.9,73.9,0
CASE216876,66.65,968,0,1,14,DUPLICATE_TRANSACTION,0,1,0,1,0,0,1,0,1,1,5,45.2,53.4,48.0,60.9,1
CASE216877,32.8,862,0,4,20,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,80.7,82.2,1
CASE216878,46.75,234,1,2,4,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,25.5,73.3,1
CASE216879,80.1,579,1,0,9,DUPLICATE_TRANSACTION,1,1,1,0,1,1,1,1,0,0,7,68.8,70.6,41.2,59.3,1
CASE216880,37.12,1336,1,1,34,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,0,0,1,1,7,74.3,50.5,68.5,65.9,0
CASE216881,19.79,2256,1,0,44,PRODUCT_NOT_AS_DESCRIBED,0,1,1,1,1,1,1,1,1,1,9,89.2,94.4,55.0,71.3,0
CASE216882,23.89,555,4,2,8,TRANSACTION_NOT_RECOGNIZED,0,1,0,1,1,0,1,1,1,0,6,53.8,79.8,51.3,69.1,0
CASE216883,68.89,238,0,0,6,DUPLICATE_TRANSACTION,1,1,0,1,0,0,1,0,1,0,5,54.5,60.7,49.4,62.9,1
CASE216884,207.11,118,1,0,2,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,0,0,1,1,0,7,67.2,56.3,23.3,62.5,0
CASE216885,26.97,935,0,0,13,FRAUDULENT_TRANSACTION,0,0,1,1,1,1,0,0,1,1,6,62.2,52.9,39.3,52.1,1
CASE216886,17.93,676,1,0,9,PRODUCT_NOT_RECEIVED,1,0,1,0,0,0,1,0,1,0,4,45.2,44.3,38.8,61.7,0
CASE216887,34.58,721,0,3,13,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,0,1,0,1,1,1,7,68.6,79.8,54.9,72.1,1
CASE216888,73.71,181,0,0,3,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,0,1,1,9,92.3,67.9,29.5,92.7,1
CASE216889,42.96,229,3,2,2,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,0,1,1,0,8,84.2,68.5,9.6,68.2,1
CASE216890,90.62,623,0,1,6,FRAUDULENT_TRANSACTION,1,0,0,1,1,1,0,0,1,1,6,67.9,47.2,28.9,50.7,0
CASE216891,49.33,705,2,2,10,DUPLICATE_TRANSACTION,0,1,1,1,1,0,1,1,1,1,8,67.3,81.9,36.2,75.8,1
CASE216892,98.25,396,2,0,7,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,1,1,1,0,0,7,62.6,69.9,24.7,73.7,0
CASE216893,127.11,84,0,1,5,REFUND_NOT_RECEIVED,0,0,1,1,0,1,1,1,0,1,6,60.1,78.7,22.7,76.8,1
CASE216894,48.84,211,1,0,4,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,0,9,80.4,98.7,43.2,60.6,0
CASE216895,50.04,84,0,1,2,PRODUCT_NOT_RECEIVED,1,1,1,1,0,1,1,1,0,0,7,69.7,78.1,23.2,66.1,1
CASE216896,265.77,89,1,3,2,DUPLICATE_TRANSACTION,1,1,1,1,1,1,1,0,1,1,9,90.0,60.6,77.2,76.0,1
CASE216897,67.48,679,0,2,16,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,0,1,1,1,0,1,7,67.8,82.2,76.4,72.4,0
CASE216898,24.17,204,0,0,6,PRODUCT_NOT_AS_DESCRIBED,0,1,0,1,1,0,1,1,1,1,7,77.9,70.7,24.3,73.4,1
CASE216899,102.31,596,0,0,8,FRAUDULENT_TRANSACTION,0,1,1,0,1,1,1,1,1,1,8,81.3,100.0,42.7,68.1,0
CASE216900,102.21,1146,0,0,18,PRODUCT_NOT_RECEIVED,1,0,1,1,1,0,1,1,0,1,7,74.1,28.1,12.6,82.7,1
CASE216901,34.5,646,1,0,11,REFUND_NOT_RECEIVED,1,1,1,0,1,1,1,0,1,0,7,73.5,71.7,16.6,69.8,1
CASE216902,51.22,832,3,0,13,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,1,1,1,1,0,1,7,63.2,76.9,41.5,75.9,0
CASE216903,64.07,1054,0,3,11,TRANSACTION_NOT_RECOGNIZED,1,1,1,0,1,0,1,1,1,1,8,92.8,80.3,40.2,69.1,0
CASE216904,39.22,1281,1,2,19,PRODUCT_NOT_RECEIVED,0,0,0,0,1,1,1,1,1,1,6,45.5,97.3,38.3,58.3,0
CASE216905,53.03,600,2,3,14,REFUND_NOT_RECEIVED,1,0,1,0,1,1,1,1,1,1,8,80.3,96.7,25.3,64.0,1
CASE216906,61.73,2566,0,1,44,PRODUCT_NOT_RECEIVED,1,1,0,1,1,1,1,1,0,0,7,72.6,81.0,34.9,64.3,0
CASE216907,147.78,362,0,0,5,REFUND_NOT_RECEIVED,1,1,1,0,1,1,0,1,1,1,8,81.6,79.4,26.9,68.0,0
CASE216908,66.4,573,2,2,13,REFUND_NOT_RECEIVED,0,0,0,1,1,1,0,0,1,1,5,58.1,55.3,129.6,55.1,0
CASE216909,54.28,1413,1,0,25,DUPLICATE_TRANSACTION,0,1,0,1,0,1,1,1,1,1,7,79.5,100.0,62.2,78.9,1
CASE216910,36.32,677,2,0,11,FRAUDULENT_TRANSACTION,0,1,1,1,1,1,1,0,0,1,7,76.1,44.4,60.2,43.8,0
CASE216911,46.77,843,3,0,13,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,0,1,0,1,0,7,77.5,39.4,20.9,57.0,1
CASE216912,35.64,2044,1,1,26,FRAUDULENT_TRANSACTION,1,1,0,0,1,1,1,1,0,1,7,76.1,76.3,175.6,68.8,0
CASE216913,65.67,286,0,3,5,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,0,1,1,1,7,66.7,51.1,35.8,61.4,0
CASE216914,65.5,372,1,1,7,REFUND_NOT_RECEIVED,1,0,1,1,1,1,1,1,1,0,8,79.3,100.0,85.9,57.6,1
CASE216915,36.79,149,1,1,7,DUPLICATE_TRANSACTION,0,1,1,0,1,1,1,0,1,0,6,67.2,67.5,37.6,67.3,0
CASE216916,126.1,387,0,0,6,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,0,0,1,1,8,85.8,42.9,66.6,72.8,1
CASE216917,68.23,1100,1,3,15,PRODUCT_NOT_AS_DESCRIBED,1,0,1,0,1,1,1,1,1,0,7,67.8,100.0,122.4,64.2,1
CASE216918,28.24,192,1,0,3,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,0,1,1,0,1,7,72.6,45.3,121.3,65.2,0
CASE216919,34.65,955,1,0,14,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,0,0,0,7,65.4,62.5,67.6,72.3,1
CASE216920,44.04,969,0,1,22,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,0,1,1,1,1,9,79.7,66.4,35.2,59.6,0
CASE216921,185.8,420,0,3,12,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,0,1,1,1,0,1,7,72.0,74.6,40.1,77.2,1
CASE216922,52.74,716,0,1,18,PRODUCT_NOT_RECEIVED,1,1,1,1,0,0,1,1,0,1,7,69.1,53.1,30.8,74.2,0
CASE216923,43.47,454,0,1,6,FRAUDULENT_TRANSACTION,1,1,0,1,1,0,1,0,1,1,7,75.3,48.2,52.4,78.6,0
CASE216924,33.25,907,1,1,8,PRODUCT_NOT_RECEIVED,1,1,1,1,0,1,1,1,1,1,9,100.0,100.0,20.9,77.9,1
CASE216925,84.17,707,0,3,16,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,92.9,64.1,79.0,1
CASE216926,66.07,166,0,2,4,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,1,1,1,1,1,9,95.7,100.0,12.9,76.0,1
CASE216927,28.6,341,0,1,9,REFUND_NOT_RECEIVED,1,1,1,1,1,1,0,1,0,1,8,79.0,35.7,32.7,87.2,0
CASE216928,41.58,1375,1,2,23,PRODUCT_NOT_RECEIVED,0,0,1,0,1,1,1,0,1,1,6,59.2,74.1,59.2,62.5,0
CASE216929,28.76,224,0,2,7,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,0,1,0,1,8,82.6,47.6,35.4,65.6,0
CASE216930,30.96,1911,0,1,47,PRODUCT_NOT_AS_DESCRIBED,1,0,0,0,1,1,1,1,0,1,6,64.0,65.8,47.0,51.2,1
CASE216931,47.68,731,0,1,9,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,0,1,1,1,1,0,7,86.9,100.0,33.2,69.9,0
CASE216932,28.64,1466,0,4,31,PRODUCT_NOT_RECEIVED,0,0,1,0,0,1,1,1,1,1,6,62.3,90.0,20.5,79.3,1
CASE216933,76.06,544,0,4,4,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,0,1,1,1,8,77.1,72.8,30.6,77.0,1
CASE216934,52.31,172,0,0,7,FRAUDULENT_TRANSACTION,1,1,0,1,1,1,1,0,0,0,6,76.4,53.9,74.4,63.2,1
CASE216935,32.64,1085,0,1,18,TRANSACTION_NOT_RECOGNIZED,1,0,1,1,1,1,1,1,0,1,8,75.4,79.4,32.9,73.1,0
CASE216936,34.16,802,3,3,17,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,1,0,1,0,1,7,65.2,50.6,71.5,84.1,1
CASE216937,71.82,487,3,0,13,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,1,1,1,1,9,86.3,95.7,68.4,71.4,1
CASE216938,38.73,588,2,3,6,PRODUCT_NOT_RECEIVED,0,1,1,0,1,0,1,0,1,0,5,34.5,49.6,53.9,85.9,1
CASE216939,51.64,754,0,1,17,DUPLICATE_TRANSACTION,0,0,1,1,1,0,1,0,0,0,4,37.6,25.0,78.3,66.9,1
CASE216940,43.79,1030,1,0,12,REFUND_NOT_RECEIVED,1,1,1,0,0,1,1,0,0,0,5,40.7,52.1,56.5,40.1,0
CASE216941,84.54,835,1,2,11,TRANSACTION_NOT_RECOGNIZED,1,0,1,0,1,1,1,1,1,1,8,80.7,100.0,66.3,70.2,0
CASE216942,49.33,111,1,1,1,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,0,0,8,78.3,71.4,24.0,74.6,1
CASE216943,54.42,69,0,0,2,FRAUDULENT_TRANSACTION,1,1,0,1,0,0,1,1,0,1,6,55.2,55.4,29.7,62.0,0
CASE216944,49.53,1198,1,1,17,REFUND_NOT_RECEIVED,0,1,1,0,0,1,0,0,0,0,3,21.7,20.7,60.8,56.4,0
CASE216945,45.63,577,1,2,10,PRODUCT_NOT_RECEIVED,1,0,1,1,1,0,0,1,1,1,7,68.5,54.7,73.6,60.8,0
CASE216946,11.34,1558,1,1,27,PRODUCT_NOT_RECEIVED,0,0,1,1,1,0,1,0,1,0,5,49.5,48.5,38.6,79.6,0
